"Date","Survey_Type","Survey_Start_Time","Survey_End_Time","Gross_ID","Family","Species","Genus","Habitat_Type","Common_Name","Animal_ID","Station","Segment","Parent_Trail_LongName","Height_of_Individual","Start_Date_Start_Time","End_Date","End_Date_End_Time","Effort_hrs","Start_Date","Seg_dist_m"
"2025-07-15","Night","8:30 PM","10:12 PM","Frog","Bufonidae","margaritifera","Rhinella","Terrafirme","South American Common Toad","FG643","YRS","NAPO-06","Chorongo-Kinkajou-Napo","U","2025-07-15 20:30:00","2025-07-15","2025-07-15 22:12:00",1.7,"2025-07-15",290
"2025-07-15","Night","8:30 PM","10:12 PM","Frog","Leptodactylidae","petersi","Engystomops","Terrafirme","Painted Forest Toadlet","FG644","YRS","NAPO-06","Chorongo-Kinkajou-Napo","U","2025-07-15 20:30:00","2025-07-15","2025-07-15 22:12:00",1.7,"2025-07-15",290
"2025-07-16","Night","8:21 PM","10:24 PM","Frog","Hylidae",NA,"Osteocephalus","Terrafirme","Broad-headed Treefrogs","FG645","YRS","COCA-01","Coca-Ceiba-Peru-Renacuajo-Mirador","U","2025-07-16 20:21:00","2025-07-16","2025-07-16 22:24:00",2.05,"2025-07-16",301
"2025-07-16","Night","8:21 PM","10:24 PM","Frog","Hylidae","yasuni","Osteocephalus","Terrafirme","Yasuni Spiny-backed Treefrog","FG646","YRS","COCA-01","Coca-Ceiba-Peru-Renacuajo-Mirador","U","2025-07-16 20:21:00","2025-07-16","2025-07-16 22:24:00",2.05,"2025-07-16",301
"2025-07-16","Night","8:21 PM","10:24 PM","Frog","Hylidae","appendiculata","Boana","Terrafirme","Canelos Treefrog","FG647","YRS","CEIB-02","Coca-Ceiba-Peru-Renacuajo-Mirador","U","2025-07-16 20:21:00","2025-07-16","2025-07-16 22:24:00",2.05,"2025-07-16",463
"2025-07-16","Night","8:21 PM","10:24 PM","Frog","Hylidae","yasuni","Osteocephalus","Terrafirme","Yasuni Spiny-backed Treefrog","FG648","YRS","CEIB-02","Coca-Ceiba-Peru-Renacuajo-Mirador","U","2025-07-16 20:21:00","2025-07-16","2025-07-16 22:24:00",2.05,"2025-07-16",463
"2025-07-16","Night","8:21 PM","10:24 PM","Frog","Hylidae",NA,NA,"Terrafirme","Tree Frogs and Allies","FG649","YRS","CEIB-02","Coca-Ceiba-Peru-Renacuajo-Mirador","U","2025-07-16 20:21:00","2025-07-16","2025-07-16 22:24:00",2.05,"2025-07-16",463
"2025-07-16","Night","8:21 PM","10:24 PM","Lizard","Phyllodactylidae","solimoensis","Thecadactylus","Terrafirme","Turniptail Gecko","LZ153","YRS","PERU-01","Coca-Ceiba-Peru-Renacuajo-Mirador","U","2025-07-16 20:21:00","2025-07-16","2025-07-16 22:24:00",2.05,"2025-07-16",250
"2025-07-16","Night","8:21 PM","10:24 PM","Salamander","Plethodontidae","altamazonica","Bolitoglossa","Terrafirme","Amazon Climbing Salamander","SL81","YRS","PERU-01","Coca-Ceiba-Peru-Renacuajo-Mirador","U","2025-07-16 20:21:00","2025-07-16","2025-07-16 22:24:00",2.05,"2025-07-16",250
"2025-07-16","Night","8:21 PM","10:24 PM","Salamander","Plethodontidae","altamazonica","Bolitoglossa","Terrafirme","Amazon Climbing Salamander","SL82","YRS","RENA-01","Coca-Ceiba-Peru-Renacuajo-Mirador","U","2025-07-16 20:21:00","2025-07-16","2025-07-16 22:24:00",2.05,"2025-07-16",272
"2025-07-16","Night","8:21 PM","10:24 PM","Frog","Hylidae",NA,"Osteocephalus","Terrafirme","Broad-headed Treefrogs","FG650","YRS","RENA-01","Coca-Ceiba-Peru-Renacuajo-Mirador","U","2025-07-16 20:21:00","2025-07-16","2025-07-16 22:24:00",2.05,"2025-07-16",272
"2025-07-16","Night","8:21 PM","10:24 PM","Frog","Craugastoridae",NA,"Pristimantis","Terrafirme","Rain and Robber Frogs","FG651","YRS","RENA-01","Coca-Ceiba-Peru-Renacuajo-Mirador","U","2025-07-16 20:21:00","2025-07-16","2025-07-16 22:24:00",2.05,"2025-07-16",272
"2025-07-16","Night","8:21 PM","10:24 PM","Frog","Hylidae","yasuni","Osteocephalus","Varzea","Yasuni Spiny-backed Treefrog","FG652","YRS","MIRA-01","Coca-Ceiba-Peru-Renacuajo-Mirador","U","2025-07-16 20:21:00","2025-07-16","2025-07-16 22:24:00",2.05,"2025-07-16",550
"2025-07-16","Night","8:21 PM","10:24 PM","Frog","Microhylidae","bassleri","Chiasmocleis","Varzea","Bassler's Humming Frog","FG653","YRS","MIRA-01","Coca-Ceiba-Peru-Renacuajo-Mirador","G","2025-07-16 20:21:00","2025-07-16","2025-07-16 22:24:00",2.05,"2025-07-16",550
"2025-07-16","Night","8:21 PM","10:24 PM","Lizard","Hoplocercidae","laticeps","Enyalioides","Varzea","Broad-headed Wood Lizard","LZ154","YRS","MIRA-01","Coca-Ceiba-Peru-Renacuajo-Mirador","U","2025-07-16 20:21:00","2025-07-16","2025-07-16 22:24:00",2.05,"2025-07-16",550
"2025-07-16","Night","8:21 PM","10:24 PM","Frog","Microhylidae","bassleri","Chiasmocleis","Terrafirme","Bassler's Humming Frog","FG654","YRS","MIRA-01","Coca-Ceiba-Peru-Renacuajo-Mirador","G","2025-07-16 20:21:00","2025-07-16","2025-07-16 22:24:00",2.05,"2025-07-16",550
"2025-07-16","Night","8:21 PM","10:24 PM","Frog","Hylidae","yasuni","Osteocephalus","Varzea","Yasuni Spiny-backed Treefrog","FG655","YRS","MIRA-01","Coca-Ceiba-Peru-Renacuajo-Mirador","U","2025-07-16 20:21:00","2025-07-16","2025-07-16 22:24:00",2.05,"2025-07-16",550
"2024-06-17","Night","8:04 PM","12:11 AM","Frog","Craugastoridae","quixensis","Oreobates","Terrafirme","Common Big-headed Frog","FG01","TBS","MAPO-02","Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo","G","2024-06-17 20:04:00","2024-06-17","2024-06-18 00:11:00",4.11666666666667,"2024-06-17",170
"2024-06-17","Night","8:04 PM","12:11 AM","Frog","Bufonidae","marina","Rhinella","Terrafirme","Cane Toad","FG02","TBS","MAPO-02","Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo","G","2024-06-17 20:04:00","2024-06-17","2024-06-18 00:11:00",4.11666666666667,"2024-06-17",170
"2024-06-17","Night","8:04 PM","12:11 AM","Frog","Microhylidae","bassleri","Chiasmocleis","Terrafirme","Bassler's Humming Frog","FG03","TBS","MAPO-03","Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo","G","2024-06-17 20:04:00","2024-06-17","2024-06-18 00:11:00",4.11666666666667,"2024-06-17",388
"2024-06-17","Night","8:04 PM","12:11 AM","Frog","Bufonidae","guttatus","Rhaebo","Terrafirme","Smooth-sided Toad","FG04","TBS","MAPO-03","Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo","G","2024-06-17 20:04:00","2024-06-17","2024-06-18 00:11:00",4.11666666666667,"2024-06-17",388
"2024-06-17","Night","8:04 PM","12:11 AM","Frog","Bufonidae","guttatus","Rhaebo","Terrafirme","Smooth-sided Toad","FG05","TBS","MURC-02","Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo","G","2024-06-17 20:04:00","2024-06-17","2024-06-18 00:11:00",4.11666666666667,"2024-06-17",122
"2024-06-17","Night","8:04 PM","12:11 AM","Frog","Bufonidae","guttatus","Rhaebo","Varzea","Smooth-sided Toad","FG06","TBS","MAPO-04","Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo","G","2024-06-17 20:04:00","2024-06-17","2024-06-18 00:11:00",4.11666666666667,"2024-06-17",387
"2024-06-17","Night","8:04 PM","12:11 AM","Frog","Craugastoridae","quixensis","Oreobates","Terrafirme","Common Big-headed Frog","FG07","TBS","MAPO-04","Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo","G","2024-06-17 20:04:00","2024-06-17","2024-06-18 00:11:00",4.11666666666667,"2024-06-17",387
"2024-06-17","Night","8:04 PM","12:11 AM","Frog","Bufonidae","margaritifera","Rhinella","Terrafirme","South American Common Toad","FG08","TBS","MAPO-04","Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo","U","2024-06-17 20:04:00","2024-06-17","2024-06-18 00:11:00",4.11666666666667,"2024-06-17",387
"2024-06-17","Night","8:04 PM","12:11 AM","Frog","Craugastoridae","quixensis","Oreobates","Terrafirme","Common Big-headed Frog","FG09","TBS","MAPO-05","Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo","G","2024-06-17 20:04:00","2024-06-17","2024-06-18 00:11:00",4.11666666666667,"2024-06-17",250
"2024-06-17","Night","8:04 PM","12:11 AM","Frog","Craugastoridae","quixensis","Oreobates","Terrafirme","Common Big-headed Frog","FG10","TBS","MAPO-06","Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo","G","2024-06-17 20:04:00","2024-06-17","2024-06-18 00:11:00",4.11666666666667,"2024-06-17",359
"2024-06-17","Night","8:04 PM","12:11 AM","Frog","Craugastoridae","quixensis","Oreobates","Terrafirme","Common Big-headed Frog","FG11","TBS","MAPO-06","Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo","G","2024-06-17 20:04:00","2024-06-17","2024-06-18 00:11:00",4.11666666666667,"2024-06-17",359
"2024-06-17","Night","8:04 PM","12:11 AM","Frog","Bufonidae","guttatus","Rhaebo","Terrafirme","Smooth-sided Toad","FG12","TBS","MANU-01","Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo","G","2024-06-17 20:04:00","2024-06-17","2024-06-18 00:11:00",4.11666666666667,"2024-06-17",194
"2024-06-17","Night","8:04 PM","12:11 AM","Frog","Bufonidae","margaritifera","Rhinella","Varzea","South American Common Toad","FG13","TBS","MAPO-02","Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo","U","2024-06-17 20:04:00","2024-06-17","2024-06-18 00:11:00",4.11666666666667,"2024-06-17",170
"2024-06-19","Night","7:58 PM","10:50 PM","Frog","Hylidae","cruentomma","Scinax","Terrafirme","Manaus Snouted Treefrog","FG14","TBS","GUAC-03","Guacamayo-Puma-Harpia-Chorongo-Guacamayo","U","2024-06-19 19:58:00","2024-06-19","2024-06-19 22:50:00",2.86666666666667,"2024-06-19",279
"2024-06-19","Night","7:58 PM","10:50 PM","Frog","Bufonidae","guttatus","Rhaebo","Terrafirme","Smooth-sided Toad","FG15","TBS","HARP-05","Guacamayo-Puma-Harpia-Chorongo-Guacamayo","G","2024-06-19 19:58:00","2024-06-19","2024-06-19 22:50:00",2.86666666666667,"2024-06-19",740
"2024-06-19","Night","7:58 PM","10:50 PM","Frog","Bufonidae","guttatus","Rhaebo","Terrafirme","Smooth-sided Toad","FG16","TBS","TCHO-01","Guacamayo-Puma-Harpia-Chorongo-Guacamayo","G","2024-06-19 19:58:00","2024-06-19","2024-06-19 22:50:00",2.86666666666667,"2024-06-19",481
"2024-06-19","Night","7:58 PM","10:50 PM","Frog","Leptodactylidae","petersi","Engystomops","Varzea","Painted Forest Toadlet","FG17","TBS","TCHO-01","Guacamayo-Puma-Harpia-Chorongo-Guacamayo","G","2024-06-19 19:58:00","2024-06-19","2024-06-19 22:50:00",2.86666666666667,"2024-06-19",481
"2024-06-19","Night","7:58 PM","10:50 PM","Frog","Centrolenidae","midas","Teratohyla","Varzea","Santa Cecilia Glass Frog","FG18","TBS","TCHO-01","Guacamayo-Puma-Harpia-Chorongo-Guacamayo","U","2024-06-19 19:58:00","2024-06-19","2024-06-19 22:50:00",2.86666666666667,"2024-06-19",481
"2024-06-19","Night","7:58 PM","10:50 PM","Frog","Centrolenidae","midas","Teratohyla","Varzea","Santa Cecilia Glass Frog","FG19","TBS","TCHO-01","Guacamayo-Puma-Harpia-Chorongo-Guacamayo","U","2024-06-19 19:58:00","2024-06-19","2024-06-19 22:50:00",2.86666666666667,"2024-06-19",481
"2024-06-19","Night","7:58 PM","10:50 PM","Frog","Craugastoridae","quixensis","Oreobates","Terrafirme","Common Big-headed Frog","FG20","TBS","GUAC-01","Guacamayo-Puma-Harpia-Chorongo-Guacamayo","G","2024-06-19 19:58:00","2024-06-19","2024-06-19 22:50:00",2.86666666666667,"2024-06-19",230
"2024-06-19","Night","7:58 PM","10:50 PM","Frog","Leptodactylidae","petersi","Engystomops","Terrafirme","Painted Forest Toadlet","FG21","TBS","GUAC-01","Guacamayo-Puma-Harpia-Chorongo-Guacamayo","G","2024-06-19 19:58:00","2024-06-19","2024-06-19 22:50:00",2.86666666666667,"2024-06-19",230
"2024-06-21","Night","8:11 PM","9:36 PM","Frog","Bufonidae","margaritifera","Rhinella","Terrafirme","South American Common Toad","FG22","TBS","MAPO-02","Matapalo-Harpia","G","2024-06-21 20:11:00","2024-06-21","2024-06-21 21:36:00",1.41666666666667,"2024-06-21",170
"2024-06-21","Night","8:11 PM","9:36 PM","Frog","Craugastoridae","kichwarum","Pristimantis","Terrafirme","Jatun Sacha Rain Frog","FG23","TBS","HARP-01","Matapalo-Harpia","G","2024-06-21 20:11:00","2024-06-21","2024-06-21 21:36:00",1.41666666666667,"2024-06-21",483
"2024-06-21","Night","8:11 PM","9:36 PM","Salamander","Plethodontidae","altamazonica","Bolitoglossa","Varzea","Amazon Climbing Salamander","SL01","TBS","HARP-01","Matapalo-Harpia","U","2024-06-21 20:11:00","2024-06-21","2024-06-21 21:36:00",1.41666666666667,"2024-06-21",483
"2024-06-21","Night","8:11 PM","9:36 PM","Frog","Hylidae","calcarata","Boana","Varzea","Convict Tree Frog","FG24","TBS","HARP-01","Matapalo-Harpia","U","2024-06-21 20:11:00","2024-06-21","2024-06-21 21:36:00",1.41666666666667,"2024-06-21",483
"2024-06-22","Night","8:06 PM","10:29 PM","Frog","Hylidae","yasuni","Osteocephalus","Varzea","Yasuni Spiny-backed Treefrog","FG25","TBS","LAGO-02","Anaconda-Lago","U","2024-06-22 20:06:00","2024-06-22","2024-06-22 22:29:00",2.38333333333333,"2024-06-22",1450
"2024-06-22","Night","8:06 PM","10:29 PM","Frog","Hylidae","geographicans","Boana","Varzea","Map Treefrog","FG26","TBS","LAGO-02","Anaconda-Lago","U","2024-06-22 20:06:00","2024-06-22","2024-06-22 22:29:00",2.38333333333333,"2024-06-22",1450
"2024-06-22","Night","8:06 PM","10:29 PM","Frog","Leptodactylidae","pentadactylus","Leptodactylus","Varzea","Smoky Jungle Frog","FG27","TBS","LAGO-02","Anaconda-Lago","G","2024-06-22 20:06:00","2024-06-22","2024-06-22 22:29:00",2.38333333333333,"2024-06-22",1450
"2024-06-22","Night","8:06 PM","10:29 PM","Frog","Hylidae","yasuni","Osteocephalus","Varzea","Yasuni Spiny-backed Treefrog","FG28","TBS","LAGO-02","Anaconda-Lago","U","2024-06-22 20:06:00","2024-06-22","2024-06-22 22:29:00",2.38333333333333,"2024-06-22",1450
"2024-06-22","Night","8:06 PM","10:29 PM","Frog","Hylidae","bifurcus","Dendropsophus","Varzea","Upper Amazon Tree Frog","FG29","TBS","LAGO-01","Anaconda-Lago","U","2024-06-22 20:06:00","2024-06-22","2024-06-22 22:29:00",2.38333333333333,"2024-06-22",719
"2024-06-22","Night","8:06 PM","10:29 PM","Frog","Craugastoridae","conspicillatus","Pristimantis","Varzea","Chirping Robber Frog","FG30","TBS","LAGO-01","Anaconda-Lago","G","2024-06-22 20:06:00","2024-06-22","2024-06-22 22:29:00",2.38333333333333,"2024-06-22",719
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Bufonidae","margaritifera","Rhinella","Terrafirme","South American Common Toad","FG31","TBS","PUEN-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","G","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",144
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Bufonidae","guttatus","Rhaebo","Varzea","Smooth-sided Toad","FG32","TBS","PUEN-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","G","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",144
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Bufonidae","margaritifera","Rhinella","Varzea","South American Common Toad","FG33","TBS","PUEN-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","G","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",144
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Hylidae","calcarata","Boana","Varzea","Convict Treefrog","FG34","TBS","MUPO-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","U","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",410
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Hylidae","calcarata","Boana","Varzea","Convict Treefrog","FG35","TBS","MUPO-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","U","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",410
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Hylidae","bifurcus","Dendropsophus","Varzea","Upper Amazon Tree Frog","FG36","TBS","MUPO-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","U","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",410
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Hylidae","calcarata","Boana","Varzea","Convict Treefrog","FG37","TBS","MUPO-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","U","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",410
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Hylidae","calcarata","Boana","Varzea","Convict Treefrog","FG38","TBS","MUPO-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","U","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",410
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Hylidae","calcarata","Boana","Varzea","Convict Treefrog","FG39","TBS","MUPO-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","U","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",410
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Hylidae","vaillantii","Phyllomedusa","Varzea","White-lined Leaf Frog","FG40","TBS","MUPO-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","U","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",410
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Hylidae","vaillantii","Phyllomedusa","Varzea","White-lined Leaf Frog","FG41","TBS","MUPO-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","U","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",410
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Hylidae","calcarata","Boana","Varzea","Convict Treefrog","FG42","TBS","MUPO-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","U","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",410
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Hylidae","calcarata","Boana","Varzea","Convict Treefrog","FG43","TBS","MUPO-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","U","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",410
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Hylidae","calcarata","Boana","Varzea","Convict Treefrog","FG44","TBS","MUPO-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","U","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",410
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Hylidae","vaillantii","Phyllomedusa","Varzea","White-lined Leaf Frog","FG45","TBS","MUPO-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","U","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",410
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Hylidae","vaillantii","Phyllomedusa","Varzea","White-lined Leaf Frog","FG46","TBS","MUPO-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","U","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",410
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Hylidae","calcarata","Boana","Varzea","Convict Treefrog","FG47","TBS","MUPO-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","U","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",410
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Craugastoridae","quixensis","Oreobates","Varzea","Common Big-headed Frog","FG48","TBS","MUPO-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","G","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",410
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Hylidae","vaillantii","Phyllomedusa","Varzea","White-lined Leaf Frog","FG49","TBS","MUPO-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","U","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",410
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Hylidae","vaillantii","Phyllomedusa","Varzea","White-lined Leaf Frog","FG50","TBS","MUPO-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","U","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",410
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Hylidae","yasuni","Osteocephalus","Varzea","Yasuni Spiny-backed Treefrog","FG51","TBS","MUPO-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","U","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",410
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Hylidae","lanciformis","Boana","Varzea","Basin Tree Frog","FG52","TBS","MUPO-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","G","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",410
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Craugastoridae","conspicillatus","Pristimantis","Varzea","Chirping Robber Frog","FG53","TBS","MUPO-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","G","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",410
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Hylidae","calcarata","Boana","Varzea","Convict Treefrog","FG54","TBS","MUPO-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","U","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",410
"2024-06-23","Night","8:00 PM","10:36 PM","Frog","Bufonidae","margaritifera","Rhinella","Varzea","South American Common Toad","FG55","TBS","MURC-01","Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo","G","2024-06-23 20:00:00","2024-06-23","2024-06-23 22:36:00",2.6,"2024-06-23",156
